original_smiles,reaction_type,isostere_smiles,MolWt_original,MolWt_isostere,delta_MolWt,LogP_original,LogP_isostere,delta_LogP,TPSA_original,TPSA_isostere,delta_TPSA,HBD_original,HBD_isostere,delta_HBD,HBA_original,HBA_isostere,delta_HBA,RotBonds_original,RotBonds_isostere,delta_RotBonds,RingCount_original,RingCount_isostere,delta_RingCount,FractionCSP3_original,FractionCSP3_isostere,delta_FractionCSP3,Ro5_violations_original,Ro5_violations_isostere,delta_Ro5_violations
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(N)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000003,-0.9840000000000373,0.0012999999999993017,-0.1220999999999991,-0.1233999999999984,206.07,211.85999999999999,5.789999999999992,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(N)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000003,-0.9840000000000373,0.0012999999999993017,-0.12209999999999999,-0.12339999999999929,206.07,211.85999999999999,5.789999999999992,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](N)[C@H](C)O1,543.5250000000003,542.5410000000004,-0.9839999999999236,0.0012999999999993017,-0.03229999999999977,-0.033599999999999075,206.07,211.86,5.7900000000000205,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CN)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000004,-0.9839999999999236,0.0012999999999993017,-0.03229999999999966,-0.033599999999998964,206.07,211.86,5.7900000000000205,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](N)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000004,-0.9839999999999236,0.0012999999999993017,-0.03229999999999966,-0.033599999999998964,206.07,211.85999999999999,5.789999999999992,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,NH2_to_OH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](O)[C@@H](O)[C@H](C)O1,543.5250000000003,544.5090000000004,0.9840000000000373,0.0012999999999993017,0.0348999999999996,0.033600000000000296,206.07,200.27999999999997,-5.7900000000000205,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](S)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.9387999999999994,0.9375000000000001,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(S)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000004,16.068000000000097,0.0012999999999993017,0.5843999999999994,0.5831000000000001,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](S)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.9387999999999996,0.9375000000000003,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CS)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.9387999999999996,0.9375000000000003,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(S)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000004,16.068000000000097,0.0012999999999993017,0.5843999999999998,0.5831000000000005,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(F)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,545.5160000000003,1.9909999999999854,0.0012999999999993017,0.43479999999999935,0.43350000000000005,206.07,185.84,-20.22999999999999,6.0,5.0,-1.0,12.0,11.0,-1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,2.0,-1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](F)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,545.5160000000003,1.9909999999999854,0.0012999999999993017,0.9784999999999997,0.9772000000000004,206.07,185.84,-20.22999999999999,6.0,5.0,-1.0,12.0,11.0,-1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,2.0,-1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_F,COc1cccc2c1C(=O)c1c(F)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,545.5160000000003,1.9909999999999854,0.0012999999999993017,0.4347999999999998,0.4335000000000005,206.07,185.84,-20.22999999999999,6.0,5.0,-1.0,12.0,11.0,-1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,2.0,-1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](F)[C@H](C)O1,543.5250000000003,545.5160000000003,1.9909999999999854,0.0012999999999993017,0.9784999999999996,0.9772000000000003,206.07,185.84,-20.22999999999999,6.0,5.0,-1.0,12.0,11.0,-1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,2.0,-1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CF)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,545.5160000000003,1.9909999999999854,0.0012999999999993017,0.9784999999999997,0.9772000000000004,206.07,185.84,-20.22999999999999,6.0,5.0,-1.0,12.0,11.0,-1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,2.0,-1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Ketone_to_Alcohol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,545.5410000000003,2.0159999999999627,0.0012999999999993017,-0.20690000000000075,-0.20820000000000005,206.07,209.23,3.1599999999999966,6.0,7.0,1.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.48148148148148145,0.037037037037037035,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Methyl_to_Chloro,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OCl)cccc2C4=O)C[C@H](N)[C@H]1O,543.5250000000003,563.9430000000002,20.417999999999893,0.0012999999999993017,0.5253000000000003,0.524000000000001,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4230769230769231,-0.021367521367521347,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Methyl_to_Chloro,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](Cl)O1,543.5250000000003,563.9430000000003,20.418000000000006,0.0012999999999993017,0.17769999999999925,0.17639999999999995,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4230769230769231,-0.021367521367521347,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Ether_to_Thioether,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)S1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.7178999999999995,0.7166000000000002,206.07,196.84,-9.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Ether_to_Thioether,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3S[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.7178999999999995,0.7166000000000002,206.07,196.84,-9.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Ether_to_Amine,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)N1,543.5250000000003,542.5410000000003,-0.9840000000000373,0.0012999999999993017,-0.4256999999999999,-0.4269999999999992,206.07,208.87,2.8000000000000114,6.0,7.0,1.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Ether_to_Amine,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3N[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000003,-0.9840000000000373,0.0012999999999993017,-0.42569999999999997,-0.42699999999999927,206.07,208.87,2.8000000000000114,6.0,7.0,1.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_CH_to_N,COc1cncc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,544.5130000000004,0.9880000000000564,0.0012999999999993017,-0.6037000000000001,-0.6049999999999994,206.07,218.95999999999998,12.889999999999986,6.0,6.0,0.0,12.0,13.0,1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.46153846153846156,0.017094017094017144,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_CH_to_N,COc1nccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,544.5130000000004,0.9880000000000564,0.0012999999999993017,-0.6037000000000001,-0.6049999999999994,206.07,218.95999999999998,12.889999999999986,6.0,6.0,0.0,12.0,13.0,1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.46153846153846156,0.017094017094017144,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_CH_to_N,COc1ccnc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,544.5130000000004,0.9880000000000564,0.0012999999999993017,-0.6037000000000001,-0.6049999999999994,206.07,218.95999999999998,12.889999999999986,6.0,6.0,0.0,12.0,13.0,1.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.46153846153846156,0.017094017094017144,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_H_to_F,COc1cc(F)cc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,561.5150000000004,17.990000000000123,0.0012999999999993017,0.14040000000000002,0.13910000000000072,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_H_to_F,COc1ccc(F)c2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,561.5150000000004,17.990000000000123,0.0012999999999993017,0.14040000000000002,0.13910000000000072,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_H_to_F,COc1c(F)ccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,561.5150000000003,17.99000000000001,0.0012999999999993017,0.14040000000000002,0.13910000000000072,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CN)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000004,-0.9839999999999236,0.0012999999999993017,-0.03229999999999966,-0.033599999999998964,206.07,211.86,5.7900000000000205,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(N)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000003,-0.9840000000000373,0.0012999999999993017,-0.12209999999999999,-0.12339999999999929,206.07,211.85999999999999,5.789999999999992,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](N)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000004,-0.9839999999999236,0.0012999999999993017,-0.03229999999999966,-0.033599999999998964,206.07,211.85999999999999,5.789999999999992,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(N)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,542.5410000000003,-0.9840000000000373,0.0012999999999993017,-0.1220999999999991,-0.1233999999999984,206.07,211.85999999999999,5.789999999999992,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](N)[C@H](C)O1,543.5250000000003,542.5410000000004,-0.9839999999999236,0.0012999999999993017,-0.03229999999999977,-0.033599999999999075,206.07,211.86,5.7900000000000205,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,NH2_to_OH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](O)[C@@H](O)[C@H](C)O1,543.5250000000003,544.5090000000004,0.9840000000000373,0.0012999999999993017,0.0348999999999996,0.033600000000000296,206.07,200.27999999999997,-5.7900000000000205,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](S)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.9387999999999996,0.9375000000000003,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(S)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000004,16.068000000000097,0.0012999999999993017,0.5843999999999994,0.5831000000000001,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](S)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.9387999999999994,0.9375000000000001,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CS)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,559.5930000000003,16.067999999999984,0.0012999999999993017,0.9387999999999996,0.9375000000000003,206.07,185.84,-20.22999999999999,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
